rating,calories,protein,fat,sodium
3.75,234,3,19,56
0,234,4,0,1
1.25,234,4,0,4
3.125,234,4,0,199
2.5,234,4,4,909
2.5,234,4,12,34
4.375,234,5,3,111
3.75,234,5,4,57
3.75,234,5,11,197
3.75,234,6,11,38
3.75,234,6,11,201
3.75,234,6,11,1230
4.375,234,7,5,922
4.375,234,9,18,305
4.375,234,14,5,1468
4.375,234,15,13,230
4.375,234,20,13,61
2.5,234,26,9,835
0,235,0,0,2
5,235,1,0,22
5,235,1,22,23
5,235,1,26,8
5,235,2,7,15
5,235,2,11,33
5,235,2,24,21
3.75,235,3,12,99
3.75,235,3,13,235
3.75,235,4,13,245
3.75,235,5,16,90
4.375,235,5,19,84
3.75,235,6,12,118
3.75,235,9,9,296
3.75,235,10,9,194
5,235,10,14,231
4.375,235,11,10,432
5,235,12,10,582
4.375,235,12,13,599
5,235,13,19,388
4.375,235,16,15,238
3.125,235,17,10,422
5,235,25,11,1085
3.75,235,35,9,269
0,236,0,0,5
3.125,236,1,1,5
3.75,236,2,1,10
4.375,236,2,1,85
4.375,236,2,22,213
4.375,236,3,9,203
4.375,236,4,2,33
3.125,236,4,13,27
4.375,236,4,15,128
4.375,236,5,19,243
2.5,236,6,5,354
4.375,236,6,10,66
3.75,236,7,11,103
4.375,236,7,14,35
4.375,236,7,22,148
3.75,236,8,8,169
4.375,236,8,13,139
4.375,236,10,11,212
4.375,236,11,16,661
4.375,236,13,14,359
4.375,236,13,17,303
4.375,236,14,3,479
3.75,236,17,15,1203
4.375,236,21,10,302
4.375,236,21,14,1336
3.75,237,0,9,14
4.375,237,1,0,15
4.375,237,1,18,48
5,237,2,0,6
3.75,237,3,19,400
4.375,237,4,13,501
4.375,237,4,17,65
3.75,237,5,14,71
3.75,237,6,5,450
5,237,7,8,732
3.75,237,7,14,313
3.75,237,7,15,77
1.25,237,8,13,69
3.75,237,9,16,3824
4.375,237,9,21,226
3.75,237,13,10,554
4.375,237,16,16,162
3.75,237,16,18,261
4.375,237,20,13,270
4.375,237,21,13,108
4.375,238,0,0,4
0,238,1,0,6
3.125,238,1,1,3
4.375,238,1,5,42
5,238,2,0,440
4.375,238,2,8,8
0,238,3,10,80
3.75,238,4,6,314
3.75,238,4,11,75
4.375,238,4,13,136
4.375,238,4,14,351
3.125,238,4,15,194
3.75,238,4,19,146
4.375,238,5,17,2
3.75,238,6,8,450
3.125,238,6,11,83
4.375,238,7,12,100
3.75,238,8,13,429
4.375,238,10,17,506
4.375,238,15,12,200
4.375,238,20,14,473
0,239,0,0,18
5,239,1,2,27
4.375,239,2,17,112
3.75,239,2,21,9
4.375,239,3,0,2
3.75,239,3,10,13
3.125,239,3,21,13
3.75,239,4,6,1442
3.125,239,4,8,37
5,239,4,15,59
3.125,239,4,17,42
3.75,239,4,21,202
3.75,239,5,11,29
4.375,239,5,15,113
3.75,239,6,2,85
4.375,239,6,9,333
4.375,239,6,18,256
5,239,7,13,181
5,239,7,13,323
4.375,239,7,17,363
3.75,239,9,7,13
0,239,9,12,259
4.375,239,9,12,976
3.125,239,10,9,667
4.375,239,10,13,361
0,239,13,6,91
0,240,0,0,6
4.375,240,1,0,11
5,240,1,0,26
3.75,240,1,7,8
3.75,240,2,11,10
0,240,2,14,9
5,240,2,16,74
5,240,2,21,7
4.375,240,3,10,223
5,240,3,13,33
5,240,4,12,406
4.375,240,4,15,47
5,240,5,7,11
4.375,240,5,11,17
4.375,240,5,12,284
3.75,240,5,13,19
4.375,240,6,7,109
3.75,240,6,14,378
0,240,7,9,352
5,240,8,10,282
3.125,240,8,12,950
5,240,9,21,243
3.75,240,12,16,374
4.375,240,12,19,405
5,240,12,19,797
3.75,240,14,20,145
3.125,240,17,16,219
5,240,30,5,965
3.75,240,33,3,283
5,241,1,0,7
0,241,1,6,16
4.375,241,2,1,4
4.375,241,2,1,6
4.375,241,2,8,51
3.125,241,2,8,172
5,241,2,17,10
4.375,241,3,0,115
5,241,3,21,278
5,241,4,10,542
5,241,4,20,190
4.375,241,5,12,200
3.125,241,6,15,382
3.75,241,7,6,124
3.75,241,7,10,169
3.75,241,7,15,14
0,241,7,19,280
4.375,241,8,10,543
3.75,241,8,13,167
3.125,241,8,19,828
4.375,241,8,23,459
4.375,241,9,6,149
4.375,241,9,13,378
3.75,241,10,4,49
3.75,241,10,11,599
5,241,22,11,860
3.75,241,23,13,654
5,242,0,0,35
0,242,0,27,60
4.375,242,1,0,13
4.375,242,1,22,41
0,242,2,15,6
4.375,242,3,5,99
4.375,242,3,8,112
5,242,3,12,36
4.375,242,3,12,65
4.375,242,3,12,81
3.75,242,3,14,25
3.75,242,3,21,9
3.75,242,3,21,599
3.75,242,4,2,90
4.375,242,4,13,87
4.375,242,4,13,286
4.375,242,4,18,264
5,242,5,6,460
4.375,242,5,10,209
0,242,5,11,27
3.75,242,6,7,175
3.75,242,6,13,27
4.375,242,6,20,2064
3.75,242,8,2,121
5,242,8,14,167
4.375,242,9,15,62
3.75,242,10,9,368
3.75,242,11,14,288
4.375,242,19,16,541
4.375,242,31,8,1609
5,243,0,0,3
5,243,0,0,3
2.5,243,2,11,8
4.375,243,2,12,9
5,243,2,20,176
4.375,243,3,11,650
3.75,243,3,21,48
4.375,243,4,11,290
4.375,243,5,5,75
4.375,243,5,8,89
3.125,243,5,9,321
4.375,243,5,18,46
3.125,243,5,19,88
4.375,243,6,10,288
3.75,243,6,17,439
4.375,243,7,20,275
3.75,243,8,9,106
0,243,8,9,938
4.375,243,8,13,335
4.375,243,9,9,113
5,243,11,8,373
4.375,243,11,17,870
4.375,243,12,21,665
3.75,243,13,4,70
3.75,243,14,13,730
4.375,243,15,12,378
4.375,243,16,4,499
3.75,243,17,11,679
3.75,243,19,14,474
4.375,243,32,8,119
4.375,243,36,6,672
0,244,0,27,0
5,244,1,0,11
3.75,244,2,5,1013
4.375,244,3,18,14
3.75,244,3,22,109
3.125,244,4,9,159
4.375,244,4,10,196
5,244,4,13,87
4.375,244,4,17,390
4.375,244,6,8,41
0,244,6,15,146
4.375,244,6,17,413
3.125,244,7,21,50
3.75,244,7,21,236
4.375,244,8,11,1207
4.375,244,9,14,714
4.375,244,9,19,513
4.375,244,12,14,625
3.75,244,17,4,595
3.75,244,37,9,782
0,245,0,0,0
3.75,245,1,12,5
4.375,245,2,21,41
4.375,245,2,21,339
3.125,245,3,7,6
4.375,245,3,19,518
3.75,245,3,21,12
4.375,245,3,21,41
5,245,4,2,17
3.75,245,4,7,237
4.375,245,4,13,426
5,245,4,14,47
4.375,245,4,25,95
5,245,5,8,34
3.75,245,5,9,43
3.125,245,5,21,237
4.375,245,6,9,34
4.375,245,6,13,104
4.375,245,6,17,773
3.75,245,10,8,723
4.375,245,17,15,142
4.375,245,17,15,405
4.375,245,26,12,793
3.75,246,1,1,2
4.375,246,2,0,8
3.75,246,2,1,17
4.375,246,2,15,220
4.375,246,2,19,205
0,246,2,21,82
4.375,246,3,17,202
3.75,246,6,5,62
0,246,6,5,72
4.375,246,6,9,40
4.375,246,6,18,29
3.75,246,9,20,391
4.375,246,9,22,365
4.375,246,10,17,719
4.375,246,12,10,69
4.375,246,12,19,818
3.75,246,12,21,50
4.375,246,14,19,682
4.375,246,22,9,703
4.375,246,30,11,1009
1.25,247,0,27,1
3.75,247,0,27,5
0,247,1,0,4
5,247,1,0,11
3.75,247,1,1,124
0,247,1,6,4
4.375,247,1,26,414
4.375,247,1,26,418
3.75,247,2,1,22
4.375,247,2,5,14
3.125,247,2,18,79
4.375,247,3,8,301
4.375,247,3,9,230
5,247,3,10,177
0,247,3,11,250
5,247,3,14,64
0,247,3,17,116
5,247,3,17,198
3.75,247,3,20,236
4.375,247,3,21,309
0,247,3,22,12
3.75,247,4,11,269
4.375,247,4,14,113
4.375,247,4,16,174
4.375,247,4,18,54
4.375,247,4,21,137
4.375,247,5,7,18
5,247,5,10,185
5,247,5,17,270
3.75,247,6,4,327
4.375,247,6,15,418
3.75,247,7,7,307
3.75,247,12,20,215
4.375,247,13,16,344
4.375,247,14,12,264
4.375,247,21,17,848
4.375,247,32,12,40
3.75,248,0,27,321
3.75,248,0,27,362
5,248,1,0,7
4.375,248,1,1,5
5,248,1,1,14
3.75,248,2,1,7
3.75,248,2,14,438
3.125,248,3,10,73
3.75,248,3,13,35
3.75,248,4,10,391
3.75,248,5,10,233
4.375,248,5,13,400
5,248,5,19,691
3.75,248,8,11,650
3.75,248,9,11,376
4.375,248,9,16,398
5,248,9,17,373
3.75,248,10,2,601
4.375,248,12,10,611
4.375,248,15,3,678
5,248,18,18,402
3.75,248,23,5,867
0,248,25,15,672
5,248,32,12,409
3.75,249,0,27,123
0,249,0,28,169
3.125,249,1,12,69
3.75,249,1,28,89
4.375,249,2,1,58
0,249,2,20,63
3.125,249,3,1,2
3.75,249,3,5,417
4.375,249,3,6,337
4.375,249,3,9,493
5,249,3,17,5
0,249,3,17,197
3.75,249,4,18,646
3.75,249,6,20,127
4.375,249,6,20,837
5,249,6,21,277
4.375,249,6,22,382
4.375,249,8,3,362
0,249,8,11,32
3.75,249,8,20,242
4.375,249,8,22,612
3.75,249,9,3,31
3.125,249,9,7,210
5,249,9,12,644
3.75,249,11,21,399
3.75,249,18,16,389
4.375,250,2,1,11
3.75,250,3,4,398
3.75,250,3,8,63
4.375,250,3,11,182
4.375,250,3,14,120
4.375,250,4,13,86
0,250,4,13,87
4.375,250,4,14,135
3.75,250,5,14,604
4.375,250,5,18,220
4.375,250,6,15,347
5,250,7,16,1096
4.375,250,8,14,521
3.75,250,8,18,888
5,250,9,6,463
4.375,250,9,15,1044
3.75,250,10,2,788
2.5,250,10,20,640
4.375,250,11,16,445
3.75,250,13,1,340
3.125,250,15,4,933
4.375,250,15,13,1735
4.375,250,26,13,961
3.75,250,33,11,123
4.375,251,0,0,13
5,251,0,1,5
5,251,0,27,121
5,251,1,0,4
0,251,1,0,10
4.375,251,1,0,19
4.375,251,1,1,22
0,251,1,5,12
3.75,251,2,19,23
4.375,251,3,9,117
4.375,251,3,14,170
4.375,251,3,23,206
0,251,4,9,35
3.125,251,4,15,268
4.375,251,5,10,268
0,251,5,11,90
4.375,251,5,11,161
4.375,251,6,6,331
2.5,251,6,9,88
3.75,251,9,4,748
3.75,251,10,8,176
4.375,251,17,17,317
5,251,17,18,659
4.375,251,18,12,826
2.5,251,24,15,490
3.75,251,26,11,514
3.75,252,1,1,10
5,252,1,1,45
4.375,252,1,2,23
4.375,252,1,6,74
3.75,252,1,15,5
4.375,252,2,1,1317
3.75,252,3,9,403
0,252,3,14,108
4.375,252,3,24,42
3.75,252,4,7,89
4.375,252,4,8,35
3.75,252,4,16,173
5,252,5,17,201
3.125,252,5,20,22
3.75,252,5,23,274
3.75,252,6,5,1792
4.375,252,6,14,312
0,252,7,14,64
4.375,252,7,21,370
4.375,252,9,23,371
4.375,252,10,5,1092
3.75,252,10,16,322
4.375,252,11,22,331
3.75,252,15,16,126
4.375,252,16,4,323
3.75,252,20,17,430
0,252,22,9,1093
4.375,252,30,11,1334
3.75,252,32,11,81
0,253,0,0,3
4.375,253,1,0,3
3.75,253,1,0,7
5,253,1,0,9
5,253,1,0,12
0,253,1,5,13
3.75,253,1,12,6
4.375,253,1,15,14
4.375,253,2,9,139
3.125,253,3,9,116
4.375,253,3,11,33
3.75,253,4,6,130
4.375,253,4,8,325
4.375,253,4,16,170
3.75,253,4,19,531
4.375,253,7,8,319
4.375,253,7,9,191
4.375,253,7,15,235
4.375,253,7,21,292
4.375,253,8,9,2139
4.375,253,8,11,429
4.375,253,8,13,237
3.75,253,8,23,327
3.75,253,9,21,365
3.75,253,11,6,515
4.375,253,11,18,564
4.375,253,15,16,334
4.375,253,21,15,205
5,254,1,0,6
4.375,254,1,0,9
3.75,254,1,0,420
4.375,254,1,6,20
3.75,254,1,11,415
4.375,254,1,27,8
0,254,2,1,5
1.875,254,2,1,10
5,254,3,7,239
5,254,3,15,132
4.375,254,4,13,83
3.75,254,4,15,89
5,254,4,16,110
5,254,5,16,319
4.375,254,5,21,84
4.375,254,6,5,107
3.125,254,6,13,486
5,254,7,7,293
4.375,254,7,11,200
4.375,254,7,11,377
4.375,254,7,14,157
4.375,254,8,10,68
3.75,254,8,10,76
3.75,254,8,20,791
3.75,254,10,17,50
4.375,254,17,5,97
4.375,254,17,9,891
0,255,1,0,40
4.375,255,1,1,13
3.75,255,1,11,36
4.375,255,2,0,2
3.75,255,2,2,44
5,255,2,20,22
3.75,255,4,16,456
4.375,255,5,7,478
5,255,6,4,635
3.75,255,6,13,171
4.375,255,6,22,131
3.75,255,7,8,379
4.375,255,7,16,23
3.75,255,8,12,52
4.375,255,8,18,156
5,255,9,13,408
3.75,255,10,23,430
5,255,11,9,205
3.75,255,11,10,579
3.75,255,11,19,322
3.75,255,11,21,307
3.125,255,12,9,636
3.75,255,14,18,394
4.375,255,16,20,568
1.875,255,18,4,290
3.75,255,21,14,672
5,256,1,28,6
4.375,256,2,0,5
3.75,256,2,15,79
5,256,3,9,23
4.375,256,3,18,298
4.375,256,3,27,580
3.75,256,4,5,30
4.375,256,4,8,175
4.375,256,4,9,2
5,256,4,18,86
4.375,256,4,19,30
3.75,256,6,3,100
4.375,256,6,11,42
4.375,256,6,19,327
4.375,256,6,21,552
0,256,8,18,60
0,256,8,23,378
3.75,256,11,12,627
3.125,256,13,22,401
4.375,256,13,22,692
4.375,256,17,18,473
4.375,256,18,7,835
4.375,256,19,14,659
5,256,24,14,101
3.75,256,33,9,111
0,257,0,0,17
2.5,257,0,28,313
5,257,1,0,7
0,257,2,1,16
0,257,2,1,17
5,257,2,1,23
5,257,3,6,687
0,257,3,10,249
4.375,257,3,18,169
3.75,257,3,24,21
3.75,257,4,1,49
3.75,257,4,7,298
5,257,4,10,257
3.125,257,4,17,92
3.75,257,5,8,32
4.375,257,5,17,15
4.375,257,5,20,227
4.375,257,5,20,415
4.375,257,6,20,183
3.125,257,6,21,31
4.375,257,7,18,324
3.75,257,7,22,324
1.25,257,8,5,380
4.375,257,8,7,622
4.375,257,9,13,607
3.75,257,10,5,85
3.75,257,11,10,270
4.375,257,12,16,681
3.75,257,18,12,571
4.375,257,18,19,423
3.75,257,23,14,775
3.75,257,23,17,67
3.75,257,35,6,189
3.75,257,40,4,765
3.125,258,0,29,1
4.375,258,1,7,71
4.375,258,1,13,64
3.75,258,2,10,103
5,258,2,13,123
0,258,3,0,48
5,258,3,3,217
5,258,3,10,231
4.375,258,3,15,18
0,258,4,10,125
4.375,258,4,14,160
3.75,258,4,15,128
3.75,258,4,15,160
3.125,258,4,16,37
4.375,258,4,19,36
3.75,258,4,20,184
4.375,258,5,6,47
3.75,258,5,14,36
4.375,258,5,17,258
4.375,258,6,10,91
3.75,258,7,9,163
3.75,258,7,22,249
3.125,258,8,21,89
5,258,8,22,219
4.375,258,9,8,859
3.75,258,10,13,932
5,258,10,21,660
3.75,258,17,5,1916
4.375,258,21,14,887
4.375,258,26,9,407
3.75,258,29,13,302
4.375,258,45,6,756
4.375,259,1,0,18
0,259,2,10,56
5,259,2,19,12
4.375,259,2,19,78
5,259,2,28,29
4.375,259,3,13,46
5,259,3,20,55
3.125,259,3,22,164
4.375,259,4,12,582
3.75,259,4,14,13
5,259,4,15,252
5,259,4,25,243
4.375,259,5,23,62
5,259,6,10,89
3.125,259,6,24,58
3.75,259,7,13,300
4.375,259,7,25,163
3.75,259,9,10,596
3.75,259,12,10,451
3.75,259,12,16,418
3.125,259,13,6,458
3.75,259,13,22,491
3.75,259,14,15,56
4.375,259,14,20,358
0,259,24,16,373
4.375,259,28,11,607
5,259,30,11,371
4.375,259,31,12,1121
0,260,0,0,1
4.375,260,0,0,12
5,260,0,0,18
3.125,260,1,0,2
4.375,260,2,1,23
2.5,260,2,22,17
4.375,260,3,7,170
4.375,260,3,23,113
3.75,260,4,1,112
3.125,260,4,10,63
5,260,4,14,39
3.125,260,4,23,272
5,260,6,7,199
4.375,260,6,19,110
4.375,260,6,21,416
3.75,260,7,10,498
3.75,260,7,12,268
0,260,7,16,1048
4.375,260,7,18,293
4.375,260,8,11,223
4.375,260,11,18,367
3.75,260,13,11,177
5,260,13,23,3
3.75,260,22,14,153
3.75,261,1,4,44
3.75,261,2,7,54
3.75,261,2,7,70
5,261,2,17,9
3.75,261,2,17,105
4.375,261,3,12,47
3.75,261,3,15,119
2.5,261,4,7,42
2.5,261,4,11,71
5,261,4,16,166
3.75,261,5,21,208
4.375,261,6,17,173
1.25,261,6,18,389
3.75,261,7,18,175
4.375,261,9,11,402
3.75,261,9,17,148
3.75,261,9,23,251
4.375,261,10,10,281
3.75,261,11,11,700
4.375,261,11,16,340
4.375,261,13,3,62
3.75,261,16,10,490
3.75,261,23,8,649
3.125,261,26,12,276
4.375,261,28,6,866
3.75,262,1,0,2
5,262,1,0,12
5,262,1,1,8
0,262,1,11,13
4.375,262,2,1,438
3.75,262,2,11,699
2.5,262,2,26,7
0,262,4,0,55
4.375,262,4,14,23
5,262,4,20,81
3.75,262,4,27,375
5,262,5,13,30
3.125,262,6,24,226
4.375,262,7,12,80
4.375,262,7,18,321
4.375,262,8,8,79
0,262,8,8,105
4.375,262,8,12,108
4.375,262,8,15,2236
3.75,262,10,12,34
3.125,262,10,13,487
4.375,262,10,20,211
3.75,262,12,16,349
4.375,262,12,22,404
3.75,262,16,13,696
3.75,262,16,15,448
4.375,262,17,10,925
4.375,262,24,13,372
5,262,25,13,677
3.75,262,28,13,134
4.375,262,32,15,471
3.125,263,1,28,49
4.375,263,2,8,8
5,263,2,20,589
3.75,263,3,11,123
4.375,263,3,20,24
5,263,5,0,5
4.375,263,5,10,489
2.5,263,5,11,90
5,263,5,15,54
3.75,263,8,11,1012
4.375,263,8,18,348
4.375,263,8,20,424
4.375,263,8,20,1707
5,263,12,22,1048
4.375,263,13,22,368
4.375,263,16,9,545
3.75,263,17,14,1130
3.75,263,18,15,917
3.75,263,18,20,78
5,263,29,13,1189
0,264,1,1,19
2.5,264,1,7,73
3.75,264,2,8,21
3.75,264,2,12,32
4.375,264,2,25,6
4.375,264,3,1,117
0,264,3,20,184
3.75,264,4,1,173
3.75,264,5,22,13
3.75,264,7,9,61
4.375,264,7,23,175
3.75,264,7,24,84
5,264,8,13,307
4.375,264,9,1,2
0,264,9,23,269
3.75,264,10,11,494
4.375,264,11,16,582
3.125,264,12,9,333
2.5,264,12,12,450
4.375,264,12,19,231
3.75,264,15,20,522
4.375,264,33,10,162
4.375,265,1,0,3
3.75,265,1,2,4
5,265,2,2,25
4.375,265,2,8,143
0,265,2,12,165
5,265,3,18,123
4.375,265,3,25,19
2.5,265,4,4,91
5,265,4,9,71
0,265,4,9,93
3.75,265,4,10,1768
4.375,265,4,15,4
5,265,4,21,18
4.375,265,5,11,140
3.75,265,6,16,1192
3.125,265,6,17,14
4.375,265,6,19,85
4.375,265,7,3,586
5,265,7,22,227
3.75,265,7,24,427
4.375,265,9,20,248
4.375,265,10,21,231
4.375,265,11,14,471
2.5,265,12,24,721
5,265,13,21,313
4.375,265,20,17,835
5,266,0,22,182
0,266,1,0,5
5,266,1,24,301
0,266,2,7,151
3.75,266,3,9,295
3.75,266,3,23,285
3.75,266,4,7,148
3.75,266,4,10,686
3.125,266,4,14,120
3.75,266,5,8,1189
4.375,266,5,12,98
4.375,266,6,19,228
4.375,266,6,21,880
4.375,266,8,1,685
3.75,266,8,12,226
0,266,12,17,443
3.75,266,12,23,217
5,266,13,18,293
4.375,266,19,17,344
4.375,267,1,0,4
3.75,267,1,0,41
5,267,1,4,1162
3.75,267,1,21,190
4.375,267,3,13,220
0,267,3,14,101
4.375,267,3,16,146
5,267,4,1,5
3.75,267,4,10,110
4.375,267,5,5,21
3.75,267,5,12,455
4.375,267,5,13,44
5,267,6,11,122
4.375,267,6,15,488
3.75,267,8,7,583
4.375,267,8,17,258
4.375,267,8,19,209
4.375,267,9,18,438
4.375,267,10,4,79
4.375,267,10,20,566
5,267,12,10,220
0,267,13,15,673
3.75,267,16,16,86
3.125,267,17,21,94
4.375,267,18,15,780
3.75,267,22,11,454
3.75,267,28,12,1048
4.375,267,29,12,634
4.375,267,31,12,745
4.375,268,1,0,12
4.375,268,2,2,8
4.375,268,3,13,121
3.125,268,3,21,43
5,268,4,7,3
4.375,268,4,9,116
4.375,268,4,13,36
4.375,268,4,15,75
4.375,268,5,1,88
3.75,268,5,8,18
4.375,268,5,12,113
3.125,268,5,12,1106
3.75,268,5,18,482
4.375,268,6,1,50
3.75,268,6,11,65
3.125,268,6,16,604
0,268,6,25,60
4.375,268,7,12,998
3.75,268,7,18,38
3.75,268,9,12,364
3.125,268,12,19,160
4.375,268,13,7,619
4.375,268,17,12,652
3.125,268,42,10,77
2.5,269,1,0,10
4.375,269,1,1,24
0,269,1,10,21
4.375,269,2,0,4
4.375,269,3,9,92
4.375,269,3,12,304
5,269,3,16,408
4.375,269,4,11,32
3.75,269,4,13,313
1.25,269,4,15,54
5,269,4,15,591
4.375,269,4,19,40
4.375,269,5,13,14
3.125,269,10,19,288
4.375,269,11,12,206
4.375,269,11,20,671
4.375,269,12,19,539
4.375,269,13,12,769
5,269,13,22,380
3.125,269,14,12,266
4.375,269,20,19,873
3.75,269,36,5,154
1.25,270,0,6,9
3.75,270,0,31,4
4.375,270,0,31,4
0,270,2,0,2
4.375,270,2,22,113
2.5,270,2,27,21
3.75,270,3,21,279
4.375,270,3,24,799
0,270,4,0,57
4.375,270,5,14,438
5,270,5,23,799
3.125,270,6,5,159
4.375,270,6,13,19
4.375,270,7,14,489
4.375,270,8,14,611
3.75,270,9,17,289
3.75,270,15,14,275
3.75,270,21,5,142
4.375,270,21,15,736
5,270,24,15,1137
5,271,0,30,357
1.875,271,0,31,4
4.375,271,0,31,4
4.375,271,1,1,118
5,271,2,1,399
4.375,271,2,27,49
3.75,271,3,12,500
3.75,271,4,15,404
4.375,271,5,15,20
5,271,5,16,68
4.375,271,5,17,267
2.5,271,5,19,22
3.75,271,5,19,242
3.75,271,7,5,269
3.125,271,7,8,5
4.375,271,7,11,283
3.75,271,8,7,71
3.75,271,8,8,13
5,271,8,19,71
4.375,271,11,12,159
4.375,271,11,18,265
3.75,271,12,16,265
3.125,271,25,14,68
5,272,0,0,12
3.75,272,0,9,122
5,272,0,30,235
0,272,1,1,97
5,272,1,9,8
3.75,272,2,1,3
0,272,2,1,6
5,272,2,17,6
3.75,272,3,12,231
5,272,3,20,87
4.375,272,4,6,260
5,272,4,15,27
4.375,272,4,15,79
4.375,272,5,16,4
4.375,272,6,9,25
4.375,272,7,8,232
4.375,272,8,7,171
3.75,272,9,17,362
4.375,272,10,3,15
5,272,10,17,1424
3.75,272,15,18,1082
0,272,17,20,940
4.375,272,25,13,429
3.75,272,29,6,600
0,273,0,0,13
0,273,0,30,256
0,273,2,1,42
0,273,2,15,160
4.375,273,2,17,49
3.75,273,2,23,757
0,273,2,28,5
4.375,273,3,8,79
4.375,273,3,14,179
0,273,3,17,105
4.375,273,3,19,62
2.5,273,3,25,248
3.75,273,4,12,273
5,273,4,13,4
5,273,5,13,52
3.125,273,5,14,457
3.75,273,5,20,280
4.375,273,5,27,196
5,273,6,8,226
3.125,273,6,8,295
4.375,273,6,22,186
5,273,8,21,475
3.75,273,9,2,164
4.375,273,9,21,266
4.375,273,9,25,383
4.375,273,11,21,490
5,273,17,6,821
2.5,273,18,21,717
2.5,273,19,10,629
3.75,273,31,8,1225
4.375,273,33,4,560
2.5,273,34,10,418
3.75,273,42,10,1019
5,274,1,29,524
5,274,2,3,53
3.75,274,2,14,28
4.375,274,2,15,90
4.375,274,2,21,13
3.75,274,3,14,213
4.375,274,3,16,148
0,274,4,10,185
3.75,274,4,14,82
4.375,274,4,20,91
0,274,5,9,72
4.375,274,5,13,32
0,274,5,13,120
0,274,5,15,108
4.375,274,5,15,288
3.75,274,6,10,387
3.75,274,6,11,422
3.75,274,6,13,220
4.375,274,6,16,27
5,274,6,17,42
4.375,274,8,12,162
3.75,274,8,13,875
4.375,274,9,11,94
4.375,274,9,17,381
3.125,274,9,22,432
4.375,274,10,0,28
4.375,274,10,18,321
3.75,274,11,16,442
3.75,274,12,16,242
4.375,274,13,19,366
3.75,274,21,11,453
3.125,274,29,16,421
3.75,274,33,11,1295
0,275,1,9,18
0,275,2,0,6
3.125,275,2,10,901
5,275,4,9,285
4.375,275,4,18,154
4.375,275,4,19,136
3.75,275,4,21,887
4.375,275,4,24,107
4.375,275,5,2,800
4.375,275,5,4,397
4.375,275,5,9,444
4.375,275,5,12,337
4.375,275,5,13,30
3.75,275,6,13,242
5,275,6,21,180
0,275,8,17,644
4.375,275,10,3,291
3.75,275,10,5,846
5,275,10,11,228
3.75,275,12,22,32
4.375,275,13,24,272
4.375,275,14,16,120
3.75,275,32,13,772
4.375,276,1,0,6
3.125,276,2,3,41
3.75,276,2,9,12
3.125,276,2,27,15
3.75,276,2,27,321
4.375,276,3,7,1186
3.125,276,3,11,181
4.375,276,3,17,188
4.375,276,4,19,51
0,276,5,4,63
4.375,276,5,19,62
3.75,276,5,25,56
5,276,6,14,166
4.375,276,7,14,81
5,276,7,20,459
4.375,276,7,21,80
3.75,276,8,13,512
3.75,276,10,25,522
4.375,276,11,13,249
3.75,276,11,20,437
2.5,276,12,14,457
5,276,13,23,459
4.375,276,16,16,822
4.375,277,1,0,5
5,277,2,5,26
4.375,277,2,28,629
3.75,277,3,5,20
4.375,277,3,12,174
4.375,277,3,14,107
5,277,3,19,194
4.375,277,4,7,44
4.375,277,4,13,198
2.5,277,4,14,204
3.125,277,5,10,44
3.75,277,5,12,15
3.75,277,5,12,309
0,277,5,18,89
3.75,277,5,22,162
5,277,5,23,319
4.375,277,6,16,108
3.125,277,7,15,141
5,277,7,16,190
3.75,277,7,17,542
4.375,277,8,16,433
3.75,277,8,19,580
3.125,277,10,6,1274
3.125,277,10,14,68
4.375,277,10,19,497
3.125,277,12,19,345
5,277,12,23,489
1.25,277,13,19,76
4.375,277,13,19,3690
4.375,277,13,21,412
3.75,277,14,12,658
3.125,277,15,7,47
3.75,277,23,7,767
3.75,277,36,6,344
0,278,1,12,15
3.75,278,2,27,472
3.125,278,3,14,10
4.375,278,4,3,155
3.125,278,4,8,191
4.375,278,4,17,290
0,278,5,8,51
4.375,278,5,16,22
0,278,5,19,126
4.375,278,5,21,21
4.375,278,6,7,486
3.125,278,6,9,485
4.375,278,7,13,66
4.375,278,8,15,121
0,278,8,22,200
3.75,278,11,10,171
3.125,278,16,18,771
0,278,19,2,518
4.375,278,27,6,1498
3.125,278,27,14,670
4.375,278,33,14,631
3.75,278,38,12,138
4.375,279,1,0,12
5,279,1,0,30
5,279,1,7,25
3.125,279,1,23,168
4.375,279,2,1,6
4.375,279,2,1,79
5,279,2,2,792
4.375,279,2,8,102
3.75,279,2,9,18
3.75,279,2,25,35
5,279,3,1,18
4.375,279,3,11,82
3.75,279,3,30,206
3.75,279,4,12,39
4.375,279,4,16,97
5,279,4,25,26
4.375,279,5,12,198
4.375,279,5,12,599
4.375,279,6,23,224
3.75,279,7,5,83
4.375,279,7,18,111
3.75,279,8,8,45
3.75,279,8,11,1059
5,279,8,14,393
2.5,279,8,14,494
4.375,279,8,18,10
3.75,279,10,2,599
3.75,279,10,10,592
0,279,11,17,211
4.375,279,13,13,518
4.375,279,14,9,2373
0,279,20,5,87
0,279,20,13,1121
4.375,279,23,15,1096
4.375,279,29,2,594
3.75,279,33,10,886
0,280,0,0,7
4.375,280,1,23,54
0,280,2,27,488
0,280,3,19,90
4.375,280,3,21,16
3.75,280,4,6,4
3.75,280,4,6,126
4.375,280,4,11,167
3.75,280,4,14,41
5,280,4,19,339
3.75,280,4,24,40
4.375,280,5,12,14
0,280,5,15,196
4.375,280,7,19,236
